source,target,weight,confidence
TAL1,APP,0.5,B
TAL1,ARHGAP15,0.5,B
TAL1,ARHGAP18,0.5,B
TAL1,ARHGAP21,0.3333333333333333,C
TAL1,ARHGAP22,0.5,B
TAL1,ARHGAP25,0.5,B
TAL1,ARHGAP26,0.5,B
TAL1,ARHGAP27,0.3333333333333333,C
TAL1,ARHGAP6,0.5,B
TAL1,ARHGEF3,0.5,B
TAL1,ARID1A,0.3333333333333333,C
TAL1,ARID1B,0.5,B
TAL1,ARID3B,0.3333333333333333,C
TAL1,ARID5B,0.5,B
TAL1,ARSG,0.5,B
TAL1,ASAP1,0.3333333333333333,C
TAL1,ATP2A3,0.3333333333333333,C
TAL1,ATP2B4,0.5,B
TAL1,ATP2C1,0.3333333333333333,C
TAL1,ATP6V0A1,0.5,B
TAL1,AUTS2,0.5,B
TAL1,BAALC,0.3333333333333333,C
TAL1,BACH2,0.5,B
TAL1,BCAR3,0.5,B
TAL1,BCAT1,0.5,B
TAL1,BCR,0.5,B
TAL1,BHLHE40,0.5,B
TAL1,BRF1,1.0,A
TAL1,C3AR1,1.0,A
TAL1,CA10,0.3333333333333333,C
TAL1,CACNA1C,0.5,B
TAL1,CAP1,0.5,B
TAL1,CAPZB,0.5,B
TAL1,CARMIL1,0.5,B
TAL1,CASP8,0.3333333333333333,C
TAL1,CAST,0.5,B
TAL1,CBLB,0.5,B
TAL1,CCDC88C,0.5,B
TAL1,CCDC91,0.5,B
TAL1,CCND3,0.5,B
TAL1,CCNJL,0.3333333333333333,C
TAL1,CD34,-1.0,A
TAL1,CDC42SE2,0.5,B
TAL1,CDH13,1.0,A
TAL1,CDH23,1.0,A
TAL1,CDK5RAP2,0.5,B
TAL1,CDK6,0.5,B
TAL1,CDKAL1,0.5,B
TAL1,CDYL,0.5,B
TAL1,CELF2,0.3333333333333333,C
TAL1,CEMIP2,0.5,B
TAL1,CEP70,0.3333333333333333,C
TAL1,CHD9,0.5,B
TAL1,CHN2,0.5,B
TAL1,CHST11,1.0,A
TAL1,CHSY1,0.3333333333333333,C
TAL1,CLEC16A,0.5,B
TAL1,CLIC5,0.3333333333333333,C
TAL1,CLU,0.3333333333333333,C
TAL1,CNIH3,0.5,B
TAL1,CNKSR3,0.5,B
TAL1,COL21A1,0.3333333333333333,C
TAL1,COL25A1,0.5,B
TAL1,CORO1C,0.5,B
TAL1,CREB3L2,0.5,B
TAL1,CRHBP,0.3333333333333333,C
TAL1,CRIM1,0.5,B
TAL1,CSGALNACT1,0.3333333333333333,C
TAL1,CTIF,0.5,B
TAL1,CTNNBL1,0.5,B
TAL1,CUBN,0.5,B
TAL1,CUX1,0.5,B
TAL1,CYB561,0.3333333333333333,C
TAL1,CYTH1,0.5,B
TAL1,DAAM1,0.5,B
TAL1,DAPK1,0.5,B
TAL1,DDX60L,0.5,B
TAL1,DENND1A,0.5,B
TAL1,DENND3,0.5,B
TAL1,DEPDC5,0.3333333333333333,C
TAL1,DIS3L2,0.5,B
TAL1,DMD,0.5,B
TAL1,DNAJB12,0.5,B
TAL1,DNAJC6,0.5,B
TAL1,DOCK10,0.5,B
TAL1,DOCK2,0.5,B
TAL1,DOCK9,1.0,A
TAL1,DPYD,0.3333333333333333,C
TAL1,DST,0.5,B
TAL1,DUSP10,0.5,B
TAL1,EDN1,0.3333333333333333,C
TAL1,EGLN3,0.5,B
TAL1,ELMO1,1.0,A
TAL1,EMCN,0.5,B
TAL1,EPAS1,0.5,B
TAL1,EPS15L1,0.5,B
TAL1,ERC1,0.5,B
TAL1,ERG,1.0,A
TAL1,ERGIC1,0.5,B
TAL1,ETV1,0.3333333333333333,C
TAL1,ETV6,0.5,B
TAL1,EVL,0.5,B
TAL1,FAM107B,0.5,B
TAL1,FAM117A,0.5,B
TAL1,FAM13A,0.5,B
TAL1,FBXW11,0.5,B
TAL1,FCHSD2,0.5,B
TAL1,FGD4,0.5,B
TAL1,FGGY,0.5,B
TAL1,FHL2,0.5,B
TAL1,FLT1,0.5,B
TAL1,FNIP2,0.5,B
TAL1,FOXN3,0.5,B
TAL1,FOXP1,0.5,B
TAL1,FRMD4A,0.5,B
TAL1,FRMD4B,0.5,B
TAL1,FRYL,0.5,B
TAL1,FYN,0.3333333333333333,C
TAL1,GALNT2,0.5,B
TAL1,GALNT6,0.5,B
TAL1,GBP5,0.3333333333333333,C
TAL1,GCNT2,0.3333333333333333,C
TAL1,GFOD1,0.5,B
TAL1,GMDS,0.5,B
TAL1,GNA12,0.5,B
TAL1,GNAQ,0.5,B
TAL1,GRAMD4,0.5,B
TAL1,GRAP2,0.3333333333333333,C
TAL1,GRB10,0.5,B
TAL1,GRM7,0.5,B
TAL1,GSE1,0.5,B
TAL1,GTDC1,0.5,B
TAL1,HBS1L,0.5,B
TAL1,HDAC9,0.5,B
TAL1,HERC1,0.5,B
TAL1,HIVEP2,0.5,B
TAL1,HIVEP3,0.5,B
TAL1,HOXB3,0.3333333333333333,C
TAL1,HPCAL1,0.5,B
TAL1,IER5,0.5,B
TAL1,IL1R1,0.5,B
TAL1,IL7,0.3333333333333333,C
TAL1,INPP4B,0.5,B
TAL1,IQGAP2,0.5,B
TAL1,ITGA9,0.3333333333333333,C
TAL1,ITGB5,0.5,B
TAL1,ITPR1,0.5,B
TAL1,ITPR2,0.5,B
TAL1,JARID2,0.5,B
TAL1,JCAD,0.5,B
TAL1,KALRN,0.5,B
TAL1,KCNMA1,0.5,B
TAL1,KCNMB2,0.5,B
TAL1,KCNN3,0.3333333333333333,C
TAL1,KDM4B,0.5,B
TAL1,KDM4C,0.5,B
TAL1,KIAA1217,0.5,B
TAL1,KLRG1,0.3333333333333333,C
TAL1,KSR1,0.5,B
TAL1,LATS1,0.3333333333333333,C
TAL1,LDB2,0.3333333333333333,C
TAL1,LDLRAD4,0.5,B
TAL1,LHFPL2,0.5,B
TAL1,LIMCH1,0.5,B
TAL1,LIMD1,0.5,B
TAL1,LIMS1,0.5,B
TAL1,LINC00299,0.5,B
TAL1,LMO2,0.5,B
TAL1,LPP,0.5,B
TAL1,LRCH1,0.5,B
TAL1,LRRFIP1,0.5,B
TAL1,LTBP1,0.5,B
TAL1,LTF,0.3333333333333333,C
TAL1,LYN,0.5,B
TAL1,MACF1,0.5,B
TAL1,MAGI1,0.3333333333333333,C
TAL1,MAML3,0.5,B
TAL1,MAP3K5,0.5,B
TAL1,MAST4,0.5,B
TAL1,MBD5,0.5,B
TAL1,MBNL1,0.5,B
TAL1,MBP,0.5,B
TAL1,MCF2L2,0.5,B
TAL1,MCTP1,0.5,B
TAL1,MECOM,0.5,B
TAL1,MEF2C,0.5,B
TAL1,MGLL,0.5,B
TAL1,MIDEAS,0.5,B
TAL1,MLC1,0.3333333333333333,C
TAL1,MRPS22,0.5,B
TAL1,MRPS27,0.5,B
TAL1,MSI2,0.5,B
TAL1,MSN,0.5,B
TAL1,MTSS1,0.5,B
TAL1,MX2,0.3333333333333333,C
TAL1,MYB,1.0,A
TAL1,MYCBP2,0.5,B
TAL1,MYH13,0.3333333333333333,C
TAL1,MYLK,0.5,B
TAL1,MYOF,0.5,B
TAL1,NAV2,0.5,B
TAL1,NBAS,1.0,A
TAL1,NCOR2,0.5,B
TAL1,NEDD9,0.5,B
TAL1,NEK6,0.5,B
TAL1,NEK7,0.5,B
TAL1,NFIA,0.5,B
TAL1,NFIB,0.5,B
TAL1,NFKB1,-1.0,A
TAL1,NLK,0.5,B
TAL1,NME7,0.5,B
TAL1,NPAS3,0.5,B
TAL1,NRCAM,0.5,B
TAL1,NRG1,0.5,B
TAL1,NRP2,0.5,B
TAL1,NRXN1,0.5,B
TAL1,NUP153,0.3333333333333333,C
TAL1,OR1E2,0.3333333333333333,C
TAL1,PACSIN2,0.5,B
TAL1,PAM,0.5,B
TAL1,PARD3B,0.5,B
TAL1,PARVB,0.5,B
TAL1,PCNX2,0.3333333333333333,C
TAL1,PDE4B,0.5,B
TAL1,PDE4D,0.5,B
TAL1,PHACTR1,0.5,B
TAL1,PHLPP1,0.5,B
TAL1,PI16,0.3333333333333333,C
TAL1,PIEZO2,0.3333333333333333,C
TAL1,PIK3AP1,0.3333333333333333,C
TAL1,PIK3C2B,0.5,B
TAL1,PIK3R1,0.5,B
TAL1,PIP4K2A,0.5,B
TAL1,PITPNM2,0.5,B
TAL1,PLA2G6,0.5,B
TAL1,PLAAT3,0.3333333333333333,C
TAL1,PLCB1,0.5,B
TAL1,PLCL2,0.5,B
TAL1,PLEKHA7,0.5,B
TAL1,PLEKHO1,1.0,A
TAL1,PLSCR2,0.3333333333333333,C
TAL1,PPP3CA,1.0,A
TAL1,PREX1,0.5,B
TAL1,PRKAG2,0.5,B
TAL1,PRKAR2B,0.5,B
TAL1,PRKCB,0.5,B
TAL1,PRKCE,0.5,B
TAL1,PRKCH,0.5,B
TAL1,PRR5,0.3333333333333333,C
TAL1,PRR5L,0.5,B
TAL1,PRUNE2,0.5,B
TAL1,PTK2,0.5,B
TAL1,PTK2B,0.5,B
TAL1,PTPRE,0.5,B
TAL1,PTPRM,0.5,B
TAL1,RAB10,0.3333333333333333,C
TAL1,RAB27B,0.5,B
TAL1,RAD51B,0.5,B
TAL1,RAP1GAP2,0.5,B
TAL1,RAPGEF1,0.5,B
TAL1,RAPGEF2,0.5,B
TAL1,RBM18,0.3333333333333333,C
TAL1,RBMS1,0.5,B
TAL1,RBMS3,0.5,B
TAL1,REEP3,0.3333333333333333,C
TAL1,RERE,0.5,B
TAL1,RGS6,0.5,B
TAL1,RIN3,0.5,B
TAL1,RNF217,0.5,B
TAL1,RNF220,0.5,B
TAL1,RPS6KA2,0.5,B
TAL1,RPTOR,0.5,B
TAL1,RREB1,0.5,B
TAL1,RTN4,0.5,B
TAL1,RTTN,0.5,B
TAL1,RUNX1,0.5,B
TAL1,RYR3,0.5,B
TAL1,S100Z,0.3333333333333333,C
TAL1,SASH1,0.5,B
TAL1,SBF2,0.5,B
TAL1,SEMA4D,0.3333333333333333,C
TAL1,SEPTIN9,0.5,B
TAL1,SERINC5,0.5,B
TAL1,SH2B3,0.3333333333333333,C
TAL1,SH3BP5,0.5,B
TAL1,SH3KBP1,0.5,B
TAL1,SH3PXD2A,0.3333333333333333,C
TAL1,SH3RF2,0.3333333333333333,C
TAL1,SH3TC1,0.5,B
TAL1,SHANK2,0.3333333333333333,C
TAL1,SIK3,0.5,B
TAL1,SIL1,0.5,B
TAL1,SIPA1L2,0.5,B
TAL1,SLC27A6,0.3333333333333333,C
TAL1,SLC37A1,0.5,B
TAL1,SLC40A1,0.3333333333333333,C
TAL1,SLC9A1,0.5,B
TAL1,SLX4IP,0.5,B
TAL1,SMAD3,0.5,B
TAL1,SMG6,0.5,B
TAL1,SMOX,0.5,B
TAL1,SMYD3,0.5,B
TAL1,SNAI1,0.3333333333333333,C
TAL1,SND1,0.5,B
TAL1,SORBS1,0.5,B
TAL1,SPRY1,0.5,B
TAL1,SPTB,0.3333333333333333,C
TAL1,SPTBN1,0.5,B
TAL1,SSBP2,0.5,B
TAL1,SSH2,1.0,A
TAL1,ST3GAL1,0.5,B
TAL1,ST6GAL1,0.3333333333333333,C
TAL1,ST7,0.3333333333333333,C
TAL1,STARD13,0.5,B
TAL1,STAT3,0.5,B
TAL1,STIM1,0.5,B
TAL1,STK10,0.5,B
TAL1,STK32B,0.5,B
TAL1,SUSD1,0.5,B
TAL1,SVIL,0.5,B
TAL1,SYN3,0.5,B
TAL1,SYNE1,0.5,B
TAL1,SYNJ2,0.5,B
TAL1,SYNRG,0.3333333333333333,C
TAL1,TACC1,0.5,B
TAL1,TANC1,0.5,B
TAL1,TANC2,0.3333333333333333,C
TAL1,TAOK3,0.5,B
TAL1,TBC1D1,0.5,B
TAL1,TBC1D14,0.5,B
TAL1,TBC1D5,0.5,B
TAL1,TBXAS1,0.5,B
TAL1,TCF12,0.5,B
TAL1,TCF4,0.5,B
TAL1,TCF7L2,0.5,B
TAL1,TEAD1,0.5,B
TAL1,TEC,0.5,B
TAL1,TET3,0.5,B
TAL1,TEX2,0.5,B
TAL1,TFPI,0.5,B
TAL1,TG,0.5,B
TAL1,TGFB2,0.3333333333333333,C
TAL1,THADA,0.5,B
TAL1,TIAM2,0.5,B
TAL1,TLE4,0.5,B
TAL1,TLK1,0.5,B
TAL1,TMBIM1,0.3333333333333333,C
TAL1,TMEM131L,0.5,B
TAL1,TMEM163,0.5,B
TAL1,TMEM164,0.5,B
TAL1,TMEM241,0.5,B
TAL1,TNC,0.3333333333333333,C
TAL1,TNFAIP8,0.5,B
TAL1,TNFSF10,0.3333333333333333,C
TAL1,TNIK,0.5,B
TAL1,TNRC6B,0.5,B
TAL1,TNRC6C,0.5,B
TAL1,TNS3,0.5,B
TAL1,TOX2,0.5,B
TAL1,TOX4,0.3333333333333333,C
TAL1,TPCN1,0.5,B
TAL1,TRAPPC9,0.5,B
TAL1,TRIM2,0.5,B
TAL1,TRIO,0.5,B
TAL1,TRPS1,0.5,B
TAL1,TSPAN14,0.3333333333333333,C
TAL1,TSPAN18,0.3333333333333333,C
TAL1,TSPAN7,0.3333333333333333,C
TAL1,TTC3,0.3333333333333333,C
TAL1,TTC7A,0.5,B
TAL1,TTC7B,0.5,B
TAL1,UBASH3B,0.5,B
TAL1,UBE2F,0.5,B
TAL1,UBE2H,1.0,A
TAL1,UBR3,0.3333333333333333,C
TAL1,UBR4,0.5,B
TAL1,UMODL1,0.5,B
TAL1,USP34,1.0,A
TAL1,UTP25,0.3333333333333333,C
TAL1,UTRN,0.5,B
TAL1,UVRAG,0.3333333333333333,C
TAL1,VAV3,0.5,B
TAL1,VCL,0.5,B
TAL1,VEPH1,0.5,B
TAL1,VGLL4,0.5,B
TAL1,VPS13D,0.5,B
TAL1,WWTR1,0.5,B
TAL1,XXYLT1,0.5,B
TAL1,ZBTB16,0.5,B
TAL1,ZBTB20,0.5,B
TAL1,ZEB2,0.5,B
TAL1,ZFPM2,0.5,B
TAL1,ZMIZ1,0.5,B
TAL1,ZMYND8,0.5,B
TAL1,ZNF521,0.5,B
TAL1,ZNF608,0.5,B
TAL1,ZNHIT6,0.3333333333333333,C
TAL1,ZNRF1,0.5,B
TAL1,ZPLD1,0.5,B
TBP,ABT1,0.3333333333333333,C
TBP,ACTB,0.5,B
TBP,ANXA2,0.3333333333333333,C
TBP,APP,1.0,A
TBP,BSG,0.3333333333333333,C
TBP,CDKN1A,1.0,A
TBP,CFLAR,0.3333333333333333,C
TBP,CYRIB,0.3333333333333333,C
TBP,DES,0.3333333333333333,C
TBP,DIO2,0.3333333333333333,C
TBP,DNAJB12,0.3333333333333333,C
TBP,FBXL5,0.3333333333333333,C
TBP,FN1,1.0,A
TBP,FUS,-1.0,A
TBP,HBP1,0.3333333333333333,C
TBP,HIVEP1,0.3333333333333333,C
TBP,IER5,0.3333333333333333,C
TBP,IL10,0.3333333333333333,C
TBP,IL13,0.3333333333333333,C
TBP,ITPR1,0.3333333333333333,C
TBP,KDM2A,0.3333333333333333,C
TBP,KIAA1522,0.3333333333333333,C
TBP,KLF6,0.3333333333333333,C
TBP,LIMA1,0.3333333333333333,C
TBP,LIN28B,1.0,A
TBP,LUC7L2,0.3333333333333333,C
TBP,MB,0.3333333333333333,C
TBP,MYC,1.0,A
TBP,NCOR2,0.3333333333333333,C
TBP,PICALM,0.3333333333333333,C
TBP,PMF1,1.0,A
TBP,PNKP,0.3333333333333333,C
TBP,PRPF31,0.3333333333333333,C
TBP,PRRC2B,0.3333333333333333,C
TBP,RABGAP1L,0.3333333333333333,C
TBP,RUNX1,0.3333333333333333,C
TBP,SAMD4A,0.3333333333333333,C
TBP,SEC22C,0.3333333333333333,C
TBP,SERPINE1,0.3333333333333333,C
TBP,SMTN,0.3333333333333333,C
TBP,ST6GAL1,0.3333333333333333,C
TBP,TGIF1,0.3333333333333333,C
TBP,THUMPD3,0.3333333333333333,C
TBP,USP3,0.3333333333333333,C
TBP,USP45,0.3333333333333333,C
TBP,ZMYND8,0.3333333333333333,C
TBX2,CDKN2A,-1.0,A
TBX21,ADD3,0.3333333333333333,C
TBX21,AKNA,0.5,B
TBX21,ANK3,0.3333333333333333,C
TBX21,ARHGAP25,0.3333333333333333,C
TBX21,AUTS2,0.3333333333333333,C
TBX21,CCDC88C,0.3333333333333333,C
TBX21,CD226,0.3333333333333333,C
TBX21,CHN2,0.3333333333333333,C
TBX21,CIITA,0.3333333333333333,C
TBX21,CLMN,0.3333333333333333,C
TBX21,CRTAM,0.3333333333333333,C
TBX21,CXCR3,1.0,A
TBX21,CXCR4,0.3333333333333333,C
TBX21,CYTH1,0.3333333333333333,C
TBX21,CYTIP,0.3333333333333333,C
TBX21,DENND3,0.3333333333333333,C
TBX21,DOCK10,0.3333333333333333,C
TBX21,DOCK2,0.3333333333333333,C
TBX21,EBF1,0.3333333333333333,C
TBX21,EGR2,0.3333333333333333,C
TBX21,ERN1,0.3333333333333333,C
TBX21,EVL,0.3333333333333333,C
TBX21,FYN,0.3333333333333333,C
TBX21,GALNT10,0.3333333333333333,C
TBX21,GAS7,0.3333333333333333,C
TBX21,GATA3,1.0,A
TBX21,GFI1,0.3333333333333333,C
TBX21,GRAMD1B,0.3333333333333333,C
TBX21,GRAP2,0.3333333333333333,C
TBX21,HIVEP1,0.3333333333333333,C
TBX21,IFNG,1.0,A
TBX21,IKZF1,0.3333333333333333,C
TBX21,IKZF3,0.3333333333333333,C
TBX21,IL10RA,0.3333333333333333,C
TBX21,IL12RB2,0.5,B
TBX21,IL1R1,0.3333333333333333,C
TBX21,IL21R,0.5,B
TBX21,IL4,-1.0,A
TBX21,INPP5D,0.3333333333333333,C
TBX21,IRF4,0.3333333333333333,C
TBX21,ITK,0.3333333333333333,C
TBX21,KDM2B,0.3333333333333333,C
TBX21,KIAA2026,0.3333333333333333,C
TBX21,KLHL6,0.3333333333333333,C
TBX21,KSR1,0.3333333333333333,C
TBX21,LRIG1,0.3333333333333333,C
TBX21,MTSS1,0.3333333333333333,C
TBX21,NLRC5,0.3333333333333333,C
TBX21,PAH,0.3333333333333333,C
TBX21,PARP15,0.3333333333333333,C
TBX21,PDE4D,0.3333333333333333,C
TBX21,PLAC8,0.3333333333333333,C
TBX21,PLEC,0.3333333333333333,C
TBX21,PRKCQ,0.3333333333333333,C
TBX21,PRLR,0.3333333333333333,C
TBX21,PSTPIP1,0.3333333333333333,C
TBX21,RAB27A,0.3333333333333333,C
TBX21,RAC2,0.3333333333333333,C
TBX21,RASGRP1,0.3333333333333333,C
TBX21,RASSF5,0.3333333333333333,C
TBX21,RGS3,0.3333333333333333,C
TBX21,RHOH,0.3333333333333333,C
TBX21,RREB1,0.3333333333333333,C
TBX21,SEMA4D,0.5,B
TBX21,SEPTIN9,0.3333333333333333,C
TBX21,SH3BP5,0.3333333333333333,C
TBX21,SLAMF7,0.5,B
TBX21,SMYD3,0.3333333333333333,C
TBX21,STK17B,0.3333333333333333,C
TBX21,SYNE2,0.3333333333333333,C
TBX21,TBC1D14,0.3333333333333333,C
TBX21,TCF7,0.3333333333333333,C
TBX21,TIAM1,0.3333333333333333,C
TBX21,TMC6,0.3333333333333333,C
TBX21,TMEM131,0.3333333333333333,C
TBX21,TNFRSF8,0.3333333333333333,C
TBX21,TOX2,0.3333333333333333,C
TBX5,CDKN2A,1.0,A
TBX5,NPPA,1.0,A
TCF12,ABLIM1,0.3333333333333333,C
TCF12,ABR,0.3333333333333333,C
TCF12,ADGRL2,0.3333333333333333,C
TCF12,ANTXR2,0.3333333333333333,C
TCF12,ARHGAP23,0.3333333333333333,C
TCF12,ARHGEF3,0.3333333333333333,C
TCF12,ARID1B,0.3333333333333333,C
TCF12,BNC2,0.3333333333333333,C
TCF12,CAST,0.3333333333333333,C
TCF12,CCDC12,0.3333333333333333,C
TCF12,CEMIP2,0.3333333333333333,C
TCF12,CHD9,0.3333333333333333,C
TCF12,CLIP2,0.3333333333333333,C
TCF12,CNIH3,0.3333333333333333,C
TCF12,CRIM1,0.3333333333333333,C
TCF12,CTNNA1,0.3333333333333333,C
TCF12,CUEDC1,0.3333333333333333,C
TCF12,DAAM1,0.3333333333333333,C
TCF12,DIP2C,0.3333333333333333,C
TCF12,DPYSL2,0.3333333333333333,C
TCF12,ERC1,0.5,B
TCF12,FNDC3B,0.3333333333333333,C
TCF12,FTO,0.3333333333333333,C
TCF12,GAS7,0.3333333333333333,C
TCF12,HIVEP3,0.3333333333333333,C
TCF12,IQGAP2,0.3333333333333333,C
TCF12,ITPR2,0.3333333333333333,C
TCF12,JARID2,0.3333333333333333,C
TCF12,JAZF1,0.3333333333333333,C
TCF12,KDM2B,0.3333333333333333,C
TCF12,KLF13,0.3333333333333333,C
TCF12,LIMCH1,0.3333333333333333,C
TCF12,LIMS1,0.3333333333333333,C
TCF12,LPP,0.3333333333333333,C
TCF12,LRCH1,0.3333333333333333,C
TCF12,LTBP1,0.3333333333333333,C
TCF12,MACF1,0.3333333333333333,C
TCF12,MBNL1,0.3333333333333333,C
TCF12,MED15,0.3333333333333333,C
TCF12,NFIB,0.3333333333333333,C
TCF12,NRP2,0.3333333333333333,C
TCF12,PALLD,0.3333333333333333,C
TCF12,PARD3B,0.3333333333333333,C
TCF12,PC,0.3333333333333333,C
TCF12,PDE4D,0.3333333333333333,C
TCF12,PLCB1,0.3333333333333333,C
TCF12,PLXNA2,0.3333333333333333,C
TCF12,PPP3CA,0.5,B
TCF12,PRICKLE2,0.3333333333333333,C
TCF12,PRKCE,0.3333333333333333,C
TCF12,PRRC2B,0.3333333333333333,C
TCF12,PTK2,0.3333333333333333,C
TCF12,PTPRK,0.3333333333333333,C
TCF12,RAPGEF4,0.3333333333333333,C
TCF12,RBMS3,0.3333333333333333,C
TCF12,RBPJ,0.3333333333333333,C
TCF12,SBNO2,0.3333333333333333,C
TCF12,SERTAD2,0.3333333333333333,C
TCF12,SH3RF1,0.3333333333333333,C
TCF12,SLC37A1,0.3333333333333333,C
TCF12,SPATS2L,0.3333333333333333,C
TCF12,SVIL,0.3333333333333333,C
TCF12,TBC1D1,0.3333333333333333,C
TCF12,TCF4,0.3333333333333333,C
TCF12,TEAD1,0.3333333333333333,C
TCF12,THADA,0.3333333333333333,C
TCF12,TIAM2,0.3333333333333333,C
TCF12,TNRC6B,0.3333333333333333,C
TCF12,VGLL4,0.3333333333333333,C
TCF12,WIPF1,0.3333333333333333,C
TCF12,WWC1,0.3333333333333333,C
TCF12,WWTR1,0.5,B
TCF12,ZBTB38,0.3333333333333333,C
TCF12,ZDHHC14,0.3333333333333333,C
TCF12,ZFHX3,0.3333333333333333,C
TCF12,ZNF608,0.3333333333333333,C
TCF3,ADGRB1,0.3333333333333333,C
TCF3,ADGRD1,0.3333333333333333,C
TCF3,AGRN,0.3333333333333333,C
TCF3,AHDC1,0.3333333333333333,C
TCF3,AMPD3,0.3333333333333333,C
TCF3,ANP32A,0.5,B
TCF3,ARAP1,0.3333333333333333,C
TCF3,ARHGAP22,0.3333333333333333,C
TCF3,ARHGEF1,0.3333333333333333,C
TCF3,ARHGEF7,0.3333333333333333,C
TCF3,ATG16L2,0.3333333333333333,C
TCF3,ATP11A,0.3333333333333333,C
TCF3,ATP2A3,0.3333333333333333,C
TCF3,ATP9B,0.3333333333333333,C
TCF3,AXIN1,0.5,B
TCF3,BBC3,-1.0,A
TCF3,BRF1,0.3333333333333333,C
TCF3,C2CD2,0.3333333333333333,C
TCF3,CABIN1,0.3333333333333333,C
TCF3,CACNA2D4,0.3333333333333333,C
TCF3,CASZ1,0.3333333333333333,C
TCF3,CBFA2T3,0.3333333333333333,C
TCF3,CCDC12,0.3333333333333333,C
TCF3,CCDC97,0.3333333333333333,C
TCF3,CCM2,0.3333333333333333,C
TCF3,CDHR2,0.3333333333333333,C
TCF3,CDK6,-1.0,A
TCF3,CIITA,0.5,B
TCF3,CLIP2,0.3333333333333333,C
TCF3,CR2,1.0,A
TCF3,CRB2,0.3333333333333333,C
TCF3,CSK,0.3333333333333333,C
TCF3,CTBP1,0.3333333333333333,C
TCF3,CXXC5,0.3333333333333333,C
TCF3,CYTH1,0.3333333333333333,C
TCF3,DAB2IP,0.3333333333333333,C
TCF3,DGKZ,0.3333333333333333,C
TCF3,EHMT1,0.3333333333333333,C
TCF3,EIPR1,0.3333333333333333,C
TCF3,ELF4,0.3333333333333333,C
TCF3,ELL,0.3333333333333333,C
TCF3,EPS15L1,0.3333333333333333,C
TCF3,FKBP5,0.3333333333333333,C
TCF3,GAK,0.3333333333333333,C
TCF3,GAS7,0.3333333333333333,C
TCF3,GATAD2A,0.3333333333333333,C
TCF3,GRAMD4,0.3333333333333333,C
TCF3,GRK2,0.3333333333333333,C
TCF3,HPCAL1,0.3333333333333333,C
TCF3,IQGAP2,0.3333333333333333,C
TCF3,IRF4,0.3333333333333333,C
TCF3,ITGAE,0.3333333333333333,C
TCF3,ITGB2,0.3333333333333333,C
TCF3,JARID2,0.3333333333333333,C
TCF3,KCNN4,0.3333333333333333,C
TCF3,KDM2B,0.5,B
TCF3,KIAA0930,0.3333333333333333,C
TCF3,LCK,0.3333333333333333,C
TCF3,LIMD1,0.3333333333333333,C
TCF3,LITAF,0.3333333333333333,C
TCF3,LMNA,0.3333333333333333,C
TCF3,MAD1L1,0.5,B
TCF3,MBP,0.3333333333333333,C
TCF3,MCTP1,0.3333333333333333,C
TCF3,MED15,0.5,B
TCF3,MICAL2,0.3333333333333333,C
TCF3,MOB3A,0.3333333333333333,C
TCF3,MTSS1,0.3333333333333333,C
TCF3,NCK2,0.3333333333333333,C
TCF3,NCOR2,0.3333333333333333,C
TCF3,NOTCH1,0.3333333333333333,C
TCF3,NUP210,0.5,B
TCF3,PACS1,0.3333333333333333,C
TCF3,PDE4A,0.3333333333333333,C
TCF3,PFKL,0.3333333333333333,C
TCF3,PIEZO1,0.5,B
TCF3,PIK3CD,0.3333333333333333,C
TCF3,PIP5K1C,0.3333333333333333,C
TCF3,PISD,0.3333333333333333,C
TCF3,PLCG2,0.3333333333333333,C
TCF3,PLXNB2,0.3333333333333333,C
TCF3,PLXNC1,0.3333333333333333,C
TCF3,PRKAG2,0.3333333333333333,C
TCF3,PRKCZ,0.3333333333333333,C
TCF3,PRR5,0.3333333333333333,C
TCF3,PRRC2B,0.3333333333333333,C
TCF3,PSTPIP1,0.5,B
TCF3,PTK2B,0.3333333333333333,C
TCF3,RAI1,0.3333333333333333,C
TCF3,RALGDS,0.5,B
TCF3,RGS12,0.3333333333333333,C
TCF3,RNF213,0.3333333333333333,C
TCF3,RNF44,0.3333333333333333,C
TCF3,SBNO2,0.3333333333333333,C
TCF3,SCAMP4,0.3333333333333333,C
TCF3,SEMA4D,0.3333333333333333,C
TCF3,SH3TC1,0.3333333333333333,C
TCF3,SIPA1L3,0.3333333333333333,C
TCF3,SLC16A3,0.3333333333333333,C
TCF3,SLC19A1,0.3333333333333333,C
TCF3,SLC37A1,0.5,B
TCF3,SPHK1,0.3333333333333333,C
TCF3,SPRED2,0.3333333333333333,C
TCF3,SSBP4,0.3333333333333333,C
TCF3,ST3GAL2,0.3333333333333333,C
TCF3,STK10,0.3333333333333333,C
TCF3,STK11,0.3333333333333333,C
TCF3,TBC1D1,0.3333333333333333,C
TCF3,TBC1D14,0.3333333333333333,C
TCF3,TBCD,0.3333333333333333,C
TCF3,TFEB,0.3333333333333333,C
TCF3,TMC6,0.3333333333333333,C
TCF3,TNK2,0.3333333333333333,C
TCF3,TNRC18,0.3333333333333333,C
TCF3,TOP1MT,0.3333333333333333,C
TCF3,TPM4,0.3333333333333333,C
TCF3,TRABD,0.3333333333333333,C
TCF3,TTC7A,0.3333333333333333,C
TCF3,UMODL1,0.3333333333333333,C
TCF3,UPF1,0.3333333333333333,C
TCF3,VAV2,0.5,B
